id,category_name,listing_type_id,price,sale_price_promotion,shipping_free,installments_quantity,installments_rate,seller_address_state,initial_quantity,DuracionOferta_dias,EdadProducto_dias,Proporcion_vendida
MLM2130568805,Joyas y Relojes,gold_pro,118.0,campaign,false,3,0.0,Estado De México,149,30.0,13.962657337962963,0.3288590604026846
MLM2775135336,Juegos y Juguetes,gold_pro,281.2,campaign,false,3,0.0,Estado De México,1573,30.0,260.756988599537,0.9993642720915448
MLM3049811418,Juegos y Juguetes,gold_special,514.0,lightning,true,24,45.03,Estado De México,813,0.3333333333333333,129.43492841435184,0.3849938499384994
MLM3278819534,Juegos y Juguetes,gold_pro,262.22,campaign,false,3,0.0,Estado De México,408,30.0,43.75271775462963,0.8774509803921569
MLM3223272582,Juegos y Juguetes,gold_special,248.17,campaign,false,24,45.03,Estado De México,1723,30.0,59.00560128472222,0.709808473592571
MLM3071228006,Juegos y Juguetes,gold_special,211.22,campaign,false,24,45.03,Estado De México,919,30.0,119.9081691550926,0.7279651795429815
MLM1961164219,Juegos y Juguetes,gold_special,209.0,marketplace_campaign,false,24,45.03,Estado De México,7429,28.999305555555555,338.3890140625,0.9326961906043882
MLM1961164219,Juegos y Juguetes,gold_special,209.0,marketplace_campaign,false,24,45.03,Estado De México,7429,28.999305555555555,338.3890140625,0.9326961906043882
MLM2787107250,Juegos y Juguetes,gold_pro,168.26,campaign,false,3,0.0,Distrito Federal,952,30.0,253.35347008101851,0.9474789915966386
MLM2860408756,Juegos y Juguetes,gold_special,199.0,campaign,false,24,45.03,Estado De México,340,30.0,221.72697702546296,0.9970588235294118
MLM3020672432,Juegos y Juguetes,gold_special,220.56,marketplace_campaign,false,24,45.03,Estado De México,772,21.145138888888887,145.36056498842592,0.6761658031088082
MLM3232041368,Juegos y Juguetes,gold_special,167.54,campaign,false,24,45.03,Estado De México,355,30.0,57.11548396990741,0.7183098591549296
MLM1431171493,Juegos y Juguetes,gold_special,399.0,marketplace_campaign,true,24,45.03,Estado De México,2551,7.207638888888889,832.9175094328704,0.9803998431987456
MLM2072807393,Juegos y Juguetes,gold_pro,139.86,custom,false,3,0.0,Estado De México,638,29.999988425925924,105.76868998842592,0.9216300940438872
MLM1919859543,Juegos y Juguetes,gold_pro,654.55,campaign,true,3,0.0,Distrito Federal,1838,30.0,421.9054608217593,0.999455930359086
MLM1986295415,Juegos y Juguetes,gold_pro,114.23,campaign,false,3,0.0,Estado De México,550,30.0,286.7926946180556,0.7272727272727273
MLM3325164392,Juegos y Juguetes,gold_special,140.8,campaign,false,24,45.03,Estado De México,200,30.0,20.96723175925926,0.75
MLM2425422270,Juegos y Juguetes,gold_pro,1633.0,deal_of_the_day,true,6,0.0,Estado De México,704,0.9999884259259259,390.3894538773148,0.9289772727272727
MLM3317141542,Juegos y Juguetes,gold_special,149.9,campaign,false,24,45.03,Estado De México,465,30.0,24.870824189814815,0.8924731182795699
MLM2790757276,Juegos y Juguetes,gold_pro,224.0,marketplace_campaign,false,3,0.0,Distrito Federal,312,10.0,251.86087748842593,0.9967948717948718
MLM2005275443,Juegos y Juguetes,gold_special,480.0,marketplace_campaign,true,24,45.03,Distrito Federal,311,10.0,244.82036822916666,0.9967845659163987
MLM2105181361,Juegos y Juguetes,gold_pro,167.58,campaign,false,3,0.0,Querétaro,518,30.0,51.78408782407407,0.806949806949807
MLM1859841381,Juegos y Juguetes,gold_pro,198.0,campaign,false,3,0.0,Estado De México,4326,30.0,547.3385048032408,0.9768839574664817
MLM2832795884,Juegos y Juguetes,gold_pro,119.2,campaign,false,3,0.0,Distrito Federal,404,30.0,233.00772934027776,0.9975247524752475
MLM1999368135,Juegos y Juguetes,gold_pro,198.75,marketplace_campaign,false,3,0.0,Estado De México,1275,29.952754629629627,258.9802177662037,0.9607843137254902
MLM2101370073,Juegos y Juguetes,gold_special,149.25,campaign,false,24,45.03,Estado De México,902,30.0,57.72017603009259,0.8337028824833703
MLM1927734121,Juegos y Juguetes,gold_special,147.26,campaign,false,24,45.03,Distrito Federal,553,30.0,404.7257038773148,0.9981916817359855
MLM2383138900,Juegos y Juguetes,gold_pro,389.22,marketplace_campaign,true,3,0.0,Distrito Federal,2170,22.40133101851852,407.24289137731483,0.8847926267281107
MLM1941502121,"Libros, Revistas y Comics",gold_pro,399.2,custom,true,3,0.0,Chihuahua,1000,30.999988425925924,380.36278721064815,0.9
MLM1969115987,"Libros, Revistas y Comics",gold_special,144.3,campaign,false,24,45.03,Distrito Federal,3542,30.0,322.3755765625,0.9997176736307171
MLM1916948425,"Libros, Revistas y Comics",gold_special,84.0,marketplace_campaign,false,0,0.0,Distrito Federal,1208,29.957638888888887,428.15013674768517,0.8344370860927153
MLM2047158189,"Música, Películas y Series",gold_special,447.1,campaign,true,24,45.03,Distrito Federal,50,30.0,157.17394461805554,0.98
MLM2549909962,"Música, Películas y Series",gold_special,615.5,custom,true,24,45.03,Michoacán,87,27.999988425925924,358.8605071180555,0.9885057471264368
MLM1993390393,"Música, Películas y Series",gold_pro,1899.05,campaign,true,6,0.0,Distrito Federal,195,30.0,271.64176869212963,0.9948717948717949
MLM1925020387,"Música, Películas y Series",gold_special,143.1,campaign,false,24,45.03,Distrito Federal,32,30.0,411.2299052662037,0.96875
MLM3014280620,"Música, Películas y Series",gold_special,539.1,marketplace_campaign,true,24,45.03,Tamaulipas,34,29.952754629629627,148.85353952546296,0.9705882352941176
MLM2084267317,"Música, Películas y Series",gold_pro,634.6,campaign,true,3,0.0,Distrito Federal,305,30.0,84.32226202546296,0.9967213114754099
MLM2069261393,"Música, Películas y Series",gold_pro,664.05,deal_of_the_day,true,3,0.0,Distrito Federal,861,0.9999884259259259,112.28764832175926,0.9988385598141696
MLM2587689046,"Música, Películas y Series",gold_special,143.1,campaign,false,24,45.03,Distrito Federal,10,30.0,343.2026714699074,0.9
MLM3236913518,"Música, Películas y Series",gold_special,418.0,campaign,true,24,45.03,Jalisco,3,30.0,55.931302268518515,0.6666666666666666
MLM1414137897,"Música, Películas y Series",gold_pro,606.1,custom,true,3,0.0,Michoacán,460,27.999988425925924,866.3154029513888,0.9978260869565218
MLM2107766275,"Recuerdos, Cotillón y Fiestas",gold_special,86.57,campaign,false,0,0.0,Estado De México,101,30.0,47.788593425925924,0.504950495049505
MLM2356557498,"Recuerdos, Cotillón y Fiestas",gold_special,289.06,deal_of_the_day,false,24,45.03,Estado De México,4151,0.9999884259259259,415.18149091435185,0.9397735485425198
MLM2133270385,"Recuerdos, Cotillón y Fiestas",gold_special,432.18,deal_of_the_day,true,24,45.03,Estado De México,340,0.9999884259259259,9.979216469907406,0.7058823529411765
MLM3046459574,"Recuerdos, Cotillón y Fiestas",gold_special,89.04,campaign,false,0,0.0,Estado De México,3346,30.0,131.43219693287037,0.8505678421996413
MLM3351092566,"Recuerdos, Cotillón y Fiestas",gold_special,165.3,campaign,false,24,45.03,Estado De México,139,30.0,5.6679135300925925,0.6402877697841727
MLM2022535579,"Recuerdos, Cotillón y Fiestas",gold_special,199.66,campaign,false,24,45.03,Estado De México,6534,30.0,204.13698859953703,0.9234771962044689
MLM956873876,"Recuerdos, Cotillón y Fiestas",gold_special,192.28,campaign,false,24,45.03,Nuevo León,24077,30.0,1128.0205997106482,0.9896166465921834
MLM3163671654,"Recuerdos, Cotillón y Fiestas",gold_special,238.15,deal_of_the_day,false,24,45.03,Estado De México,753,0.9999884259259259,79.43179184027778,0.9335989375830013
MLM3028047596,"Recuerdos, Cotillón y Fiestas",gold_pro,156.0,campaign,false,3,0.0,Distrito Federal,846,30.0,141.4119075810185,0.8226950354609929
MLM3242948584,"Recuerdos, Cotillón y Fiestas",gold_special,89.05,campaign,false,0,0.0,Distrito Federal,1135,30.0,54.63604118055555,0.5594713656387665
MLM3337834792,"Recuerdos, Cotillón y Fiestas",gold_special,64.5,custom,false,0,0.0,Distrito Federal,295,18.999988425925924,13.142814108796296,0.4915254237288136
MLM1927755643,"Recuerdos, Cotillón y Fiestas",gold_special,379.27,campaign,true,24,45.03,Estado De México,1066,30.0,404.7621737847222,0.8592870544090057
MLM1855790061,"Recuerdos, Cotillón y Fiestas",gold_pro,118.42,custom,false,3,0.0,Distrito Federal,13969,29.999988425925924,554.8048705439815,0.9821032285775646
MLM2464799192,"Recuerdos, Cotillón y Fiestas",gold_pro,42.75,campaign,false,0,0.0,Nuevo León,3073,30.0,379.37645619212964,0.9349170191994793
MLM3114629754,"Recuerdos, Cotillón y Fiestas",gold_special,89.04,custom,false,0,0.0,Estado De México,2601,30.999988425925924,99.9118265625,0.8077662437524029
MLM3104948210,"Recuerdos, Cotillón y Fiestas",gold_special,89.04,custom,false,0,0.0,Estado De México,1979,30.999988425925924,104.24625943287037,0.7473471450227388
MLM2387977122,"Recuerdos, Cotillón y Fiestas",gold_pro,62.98,campaign,false,0,0.0,Jalisco,3511,30.0,405.428863599537,0.9572771290230704
MLM3064234352,"Recuerdos, Cotillón y Fiestas",gold_special,178.6,custom,false,24,45.03,Estado De México,970,30.999988425925924,123.39020619212963,0.8969072164948454
MLM2444760148,"Recuerdos, Cotillón y Fiestas",gold_special,289.06,deal_of_the_day,false,24,45.03,Estado De México,3467,0.9999884259259259,384.19272934027777,0.985578309777906
MLM2044940537,"Recuerdos, Cotillón y Fiestas",gold_special,132.0,campaign,false,24,45.03,Distrito Federal,2040,30.0,162.48684971064816,0.9509803921568627
MLM1839813072,"Recuerdos, Cotillón y Fiestas",gold_special,144.99,marketplace_campaign,false,24,45.03,Nayarit,788,21.990960648148146,566.3120464699074,0.998730964467005
MLM2734182786,"Recuerdos, Cotillón y Fiestas",gold_pro,147.6,marketplace_campaign,false,3,0.0,Sinaloa,235,29.952754629629627,282.1056344328704,0.9957446808510638
MLM3163786810,"Recuerdos, Cotillón y Fiestas",gold_special,245.52,campaign,false,24,45.03,Estado De México,407,30.0,79.43235622685185,0.7542997542997543
MLM2074329035,"Recuerdos, Cotillón y Fiestas",gold_special,89.04,campaign,false,0,0.0,Estado De México,919,30.0,103.40653721064815,0.998911860718172
MLM3354269828,"Recuerdos, Cotillón y Fiestas",gold_pro,115.2,campaign,false,3,0.0,Veracruz,200,30.0,2.9327463425925924,0.25
MLM3329097426,"Recuerdos, Cotillón y Fiestas",gold_pro,123.99,campaign,false,3,0.0,Estado De México,21,30.0,18.89608565972222,0.9523809523809523
MLM2134224551,"Recuerdos, Cotillón y Fiestas",gold_special,79.92,custom,false,0,0.0,Estado De México,121,30.999988425925924,8.953820972222221,0.9917355371900827
MLM3046576508,"Recuerdos, Cotillón y Fiestas",gold_special,116.55,custom,false,24,45.03,Estado De México,820,30.999988425925924,131.43572702546297,0.8780487804878049
MLM2055959451,"Recuerdos, Cotillón y Fiestas",gold_pro,308.27,custom,true,3,0.0,Estado De México,99923,15.999988425925926,139.57708119212964,0.4996147033215576
MLM3046511300,"Recuerdos, Cotillón y Fiestas",gold_special,89.04,custom,false,0,0.0,Estado De México,1498,30.999988425925924,131.4357038773148,0.8331108144192256
MLM3325677292,"Recuerdos, Cotillón y Fiestas",gold_pro,110.97,marketplace_campaign,false,3,0.0,Estado De México,41,17.905868055555555,20.748763449074072,0.975609756097561
MLM2876514734,"Recuerdos, Cotillón y Fiestas",gold_pro,93.1,campaign,false,0,0.0,Jalisco,748,30.0,210.5109353587963,0.9331550802139037
MLM1340476239,"Recuerdos, Cotillón y Fiestas",gold_special,274.95,custom,false,24,45.03,Estado De México,9210,30.999988425925924,1031.920391377315,0.9457111834961998
MLM3307394292,"Recuerdos, Cotillón y Fiestas",gold_pro,97.5,campaign,false,0,0.0,Distrito Federal,71,30.0,29.855350532407407,0.9859154929577465
MLM2861266768,"Recuerdos, Cotillón y Fiestas",gold_special,345.06,custom,true,24,45.03,Estado De México,1154,30.999988425925924,220.51694230324074,0.9566724436741768
MLM2754257816,"Recuerdos, Cotillón y Fiestas",gold_special,198.55,campaign,false,24,45.03,Sinaloa,848,30.0,271.6659353587963,0.9410377358490566
MLM3053809586,"Recuerdos, Cotillón y Fiestas",gold_special,167.75,campaign,false,24,45.03,Estado De México,1044,30.0,127.45015989583334,0.8563218390804598
MLM1311264578,"Recuerdos, Cotillón y Fiestas",gold_special,189.62,campaign,false,24,45.03,Estado De México,37136,30.0,1091.6368844328704,0.9865359758724688
MLM2178207602,"Recuerdos, Cotillón y Fiestas",gold_pro,86.37,campaign,false,0,0.0,Estado De México,1517,30.0,489.4074399884259,0.999340804218853
MLM3073847226,"Recuerdos, Cotillón y Fiestas",gold_pro,169.86,custom,false,3,0.0,Estado De México,51,28.999988425925924,118.93279878472222,0.9803921568627451
MLM3056042682,"Recuerdos, Cotillón y Fiestas",gold_special,90.65,custom,false,0,0.0,Estado De México,219,30.999988425925924,126.44911822916666,0.9954337899543378
MLM2083422821,"Recuerdos, Cotillón y Fiestas",gold_special,66.33,custom,false,0,0.0,Distrito Federal,201,29.999988425925924,85.53931788194444,0.9950248756218906
MLM1939641855,"Recuerdos, Cotillón y Fiestas",gold_pro,174.0,campaign,false,3,0.0,Estado De México,1161,30.0,383.7883427662037,0.9569336778639104
MLM2008644065,"Recuerdos, Cotillón y Fiestas",gold_special,272.95,campaign,false,24,45.03,Estado De México,329,30.0,237.87666452546296,0.8480243161094225
MLM1721651983,"Recuerdos, Cotillón y Fiestas",gold_special,87.45,campaign,false,0,0.0,Estado De México,14817,30.0,628.8336436921296,0.9662549773908349
MLM1965022865,"Recuerdos, Cotillón y Fiestas",gold_special,160.6,campaign,false,24,45.03,Jalisco,1606,30.0,330.1125673032407,0.9688667496886675
MLM2073606773,"Recuerdos, Cotillón y Fiestas",gold_pro,157.94,campaign,false,3,0.0,Jalisco,245,30.0,104.3510163773148,0.9959183673469387
MLM2170542502,"Recuerdos, Cotillón y Fiestas",gold_special,133.87,campaign,false,24,45.03,Estado De México,3265,30.0,490.687289525463,0.8468606431852986
MLM1901258433,"Recuerdos, Cotillón y Fiestas",gold_special,169.92,campaign,false,24,45.03,Guanajuato,2409,30.0,469.6530997106481,0.896222498962225
MLM1994677855,"Recuerdos, Cotillón y Fiestas",gold_special,556.6,campaign,true,24,45.03,Nuevo León,289,30.0,268.42572702546295,0.8269896193771626
MLM3049665362,"Recuerdos, Cotillón y Fiestas",gold_special,89.04,custom,false,0,0.0,Estado De México,601,30.999988425925924,129.46561128472223,0.8336106489184693
MLM1816806632,"Recuerdos, Cotillón y Fiestas",gold_pro,178.0,campaign,false,3,0.0,Estado De México,24531,30.0,578.4802987847222,0.796176266764502
MLM2055883591,"Recuerdos, Cotillón y Fiestas",gold_pro,616.54,custom,true,3,0.0,Estado De México,99955,15.999988425925926,139.5754029513889,0.499774898704417
MLM3046550356,"Recuerdos, Cotillón y Fiestas",gold_special,172.25,custom,false,24,45.03,Estado De México,848,30.999988425925924,131.4357038773148,0.8820754716981132
MLM3192832992,"Recuerdos, Cotillón y Fiestas",gold_pro,255.51,campaign,false,3,0.0,Estado De México,62,30.0,69.76109482638888,0.9838709677419355
MLM2084303033,"Recuerdos, Cotillón y Fiestas",gold_special,84.55,campaign,false,0,0.0,Distrito Federal,381,30.0,84.19933357638888,0.9973753280839895
MLM1927408039,"Recuerdos, Cotillón y Fiestas",gold_special,225.99,marketplace_campaign,false,24,45.03,Estado De México,466,17.972291666666667,405.3886089699074,0.8927038626609443
MLM2618223906,"Recuerdos, Cotillón y Fiestas",gold_special,148.5,campaign,false,24,45.03,Distrito Federal,19740,30.0,327.9143034143518,0.7467071935157041
MLM2895223242,"Recuerdos, Cotillón y Fiestas",gold_pro,157.94,campaign,false,3,0.0,Jalisco,118,30.0,201.73036822916666,0.9915254237288136
MLM2140757789,"Recuerdos, Cotillón y Fiestas",gold_special,482.3,campaign,true,24,45.03,Distrito Federal,61,30.0,0.8251680555555555,0.18032786885245902
MLM3354585110,"Recuerdos, Cotillón y Fiestas",gold_special,169.86,custom,false,24,45.03,Estado De México,98,30.999988425925924,2.716249895833333,0.4897959183673469
MLM2604816552,"Recuerdos, Cotillón y Fiestas",gold_special,151.5,campaign,false,24,45.03,Estado De México,716,30.0,334.6335742476852,0.9986033519553073
MLM2789081070,"Recuerdos, Cotillón y Fiestas",gold_special,111.0,marketplace_campaign,false,24,45.03,Estado De México,399,29.952754629629627,252.6382501736111,0.87468671679198
MLM1434972257,"Recuerdos, Cotillón y Fiestas",gold_pro,188.38,campaign,false,3,0.0,Estado De México,6046,30.0,826.6791992476851,0.966920277869666
MLM2423148360,"Recuerdos, Cotillón y Fiestas",gold_special,99.54,campaign,false,24,45.03,Estado De México,417,30.0,390.8665950810185,0.9976019184652278
MLM1917343749,"Recuerdos, Cotillón y Fiestas",gold_special,191.75,campaign,false,24,45.03,Jalisco,1511,30.0,427.3824978587963,0.6690933156849769
MLM2849415952,"Recuerdos, Cotillón y Fiestas",gold_special,90.0,campaign,false,0,0.0,Jalisco,179,30.0,225.24220850694445,0.994413407821229
MLM1927410731,"Recuerdos, Cotillón y Fiestas",gold_special,143.65,campaign,false,24,45.03,Estado De México,717,30.0,405.3729029513889,0.9302649930264993
MLM2347576318,"Recuerdos, Cotillón y Fiestas",gold_pro,199.5,custom,false,3,0.0,Estado De México,939,30.999988425925924,418.7775094328704,0.8935037273695421
MLM3046576506,"Recuerdos, Cotillón y Fiestas",gold_special,149.25,campaign,false,24,45.03,Estado De México,385,30.0,131.43573859953705,0.9974025974025974
MLM2246781670,"Recuerdos, Cotillón y Fiestas",gold_special,199.66,campaign,false,24,45.03,Estado De México,1009,30.0,466.7805649884259,0.7522299306243806
MLM2048594105,"Recuerdos, Cotillón y Fiestas",gold_special,245.0,marketplace_campaign,false,24,45.03,Morelos,270,19.499305555555555,154.49152563657407,0.9962962962962963
MLM2094363259,"Recuerdos, Cotillón y Fiestas",gold_special,364.73,campaign,true,24,45.03,Estado De México,95,30.0,68.96690758101852,0.9894736842105263
MLM1935074747,"Recuerdos, Cotillón y Fiestas",gold_special,129.6,campaign,false,24,45.03,Distrito Federal,905,30.0,390.79679184027776,0.8342541436464088
MLM1948500419,"Recuerdos, Cotillón y Fiestas",gold_special,422.5,campaign,true,24,45.03,Jalisco,516,30.0,366.4025904513889,0.9031007751937985
MLM2185123390,"Recuerdos, Cotillón y Fiestas",gold_special,227.05,campaign,false,24,45.03,Estado De México,6549,30.0,488.30051869212963,0.9847304932050694
MLM2996718706,"Recuerdos, Cotillón y Fiestas",gold_special,59.85,marketplace_campaign,false,0,0.0,Distrito Federal,189,29.952754629629627,157.42208119212964,0.9947089947089947
MLM2008692517,"Recuerdos, Cotillón y Fiestas",gold_pro,73.15,marketplace_campaign,false,0,0.0,Nuevo León,365,29.952754629629627,237.86828489583334,0.9972602739726028
MLM1916035627,"Recuerdos, Cotillón y Fiestas",gold_special,56.62,campaign,false,0,0.0,Estado De México,3849,30.0,429.9759469328704,0.9997401922577293
MLM3352520970,"Recuerdos, Cotillón y Fiestas",gold_special,296.4,campaign,false,24,45.03,Estado De México,53,30.0,4.577463217592593,0.05660377358490566
MLM1922365627,"Recuerdos, Cotillón y Fiestas",gold_special,244.15,marketplace_campaign,false,24,45.03,Estado De México,775,29.952754629629627,416.68995156249997,0.9987096774193548
MLM3049748538,"Recuerdos, Cotillón y Fiestas",gold_pro,198.9,marketplace_campaign,false,3,0.0,Distrito Federal,104,29.952754629629627,129.41341221064815,0.9903846153846154
MLM1854715568,"Recuerdos, Cotillón y Fiestas",gold_special,144.99,marketplace_campaign,false,24,45.03,Nayarit,602,21.986261574074074,560.0015950810185,0.9983388704318937
MLM1993336913,"Recuerdos, Cotillón y Fiestas",gold_special,117.8,campaign,false,24,45.03,Distrito Federal,554,30.0,271.64585434027777,0.9097472924187726
MLM2959461500,"Recuerdos, Cotillón y Fiestas",gold_pro,99.19,campaign,false,0,0.0,Estado De México,500,30.0,174.47112054398147,0.9
MLM1723129611,"Recuerdos, Cotillón y Fiestas",gold_special,132.05,campaign,false,24,45.03,Nuevo León,6271,30.0,628.1755186921296,0.9601339499282411
MLM2209642002,"Recuerdos, Cotillón y Fiestas",gold_special,69.3,campaign,false,0,0.0,Distrito Federal,2386,30.0,481.37162980324075,0.9790444258172674
MLM2428322268,"Recuerdos, Cotillón y Fiestas",gold_pro,148.2,campaign,false,3,0.0,Estado De México,1172,30.0,389.65091221064813,0.9573378839590444
MLM1912988841,"Recuerdos, Cotillón y Fiestas",gold_special,119.25,custom,false,24,45.03,Estado De México,2979,30.999988425925924,436.64698859953705,0.9160792212151728
MLM1875063524,"Recuerdos, Cotillón y Fiestas",gold_pro,164.73,custom,false,3,0.0,Estado De México,4684,30.999988425925924,554.9134816550926,0.9466268146883006
MLM2625194538,"Recuerdos, Cotillón y Fiestas",gold_pro,177.0,campaign,false,3,0.0,Estado De México,1001,30.0,324.66469693287036,0.9500499500499501
MLM1925847275,"Recuerdos, Cotillón y Fiestas",gold_special,88.29,marketplace_campaign,false,0,0.0,Jalisco,3280,19.93699074074074,408.7664677662037,0.9237804878048781
MLM2126990019,"Recuerdos, Cotillón y Fiestas",gold_pro,121.99,campaign,false,3,0.0,Estado De México,30,30.0,19.699198622685184,0.9666666666666667
MLM1440253462,"Recuerdos, Cotillón y Fiestas",gold_pro,1055.45,campaign,true,3,0.0,Estado De México,142,30.0,819.1530534143518,0.9929577464788732
MLM2116081779,"Recuerdos, Cotillón y Fiestas",gold_special,118.0,custom,false,24,45.03,Estado De México,205,29.999988425925924,34.66122755787037,0.9951219512195122
MLM2322927694,"Recuerdos, Cotillón y Fiestas",gold_special,105.35,custom,false,24,45.03,Estado De México,3176,30.999988425925924,428.6749862847222,0.9527707808564232
MLM2540802866,"Recuerdos, Cotillón y Fiestas",gold_special,165.3,campaign,false,24,45.03,Estado De México,2593,30.0,364.77873628472224,0.9807173158503664
MLM1976362805,"Recuerdos, Cotillón y Fiestas",gold_special,189.05,campaign,false,24,45.03,Nuevo León,163,30.0,307.24206961805555,0.9938650306748467
MLM3048185780,"Recuerdos, Cotillón y Fiestas",gold_special,115.5,custom,false,24,45.03,Estado De México,1013,30.999988425925924,130.50825017361112,0.9990128331688055
MLM2894459966,"Recuerdos, Cotillón y Fiestas",gold_pro,104.3,campaign,false,3,0.0,Estado De México,419,30.0,201.96323859953702,0.8806682577565632
MLM3046459314,"Recuerdos, Cotillón y Fiestas",gold_special,105.45,custom,false,24,45.03,Estado De México,1009,30.999988425925924,131.43568072916668,0.8513379583746283
MLM2740714060,"Recuerdos, Cotillón y Fiestas",gold_special,806.65,campaign,true,24,45.03,Yucatán,803,30.0,279.3652293402778,0.937733499377335
MLM2410296044,"Recuerdos, Cotillón y Fiestas",gold_special,99.2,custom,false,24,45.03,Estado De México,1522,30.999988425925924,397.94759045138886,0.671484888304862
MLM3335821070,"Recuerdos, Cotillón y Fiestas",gold_pro,98.69,campaign,false,0,0.0,Estado De México,125,30.0,14.23920923611111,0.6
MLM1975011667,"Recuerdos, Cotillón y Fiestas",gold_special,91.95,marketplace_campaign,false,0,0.0,Estado De México,1714,29.952754629629627,309.6683080439815,0.941656942823804
MLM1920344903,"Recuerdos, Cotillón y Fiestas",gold_pro,109.45,campaign,false,3,0.0,Estado De México,2049,30.0,420.97108582175923,0.8779892630551489
MLM3303999292,"Recuerdos, Cotillón y Fiestas",gold_special,96.75,marketplace_campaign,false,0,0.0,Distrito Federal,108,29.952754629629627,31.31349554398148,0.5370370370370371
MLM2770629002,"Recuerdos, Cotillón y Fiestas",gold_special,149.4,campaign,false,24,45.03,Estado De México,555,30.0,263.6512015625,0.9981981981981982
MLM3031806124,"Recuerdos, Cotillón y Fiestas",gold_special,89.1,campaign,false,0,0.0,Jalisco,1497,30.0,139.58281035879628,0.832999331997328
MLM1504028311,"Recuerdos, Cotillón y Fiestas",gold_pro,86.17,custom,false,0,0.0,Estado De México,2502,30.999988425925924,726.7540140625,0.9000799360511591
MLM3035011680,"Recuerdos, Cotillón y Fiestas",gold_pro,214.51,campaign,false,3,0.0,Nuevo León,293,30.0,138.48711591435185,0.8293515358361775
MLM2084167445,"Recuerdos, Cotillón y Fiestas",gold_pro,83.0,deal_of_the_day,false,0,0.0,Distrito Federal,327,0.9999884259259259,84.37791702546296,0.9969418960244648
MLM2304544478,"Recuerdos, Cotillón y Fiestas",gold_special,105.28,campaign,false,24,45.03,Estado De México,2229,30.0,437.42032193287037,0.8878420816509646
MLM2325354162,"Recuerdos, Cotillón y Fiestas",gold_special,128.26,campaign,false,24,45.03,Estado De México,1098,30.0,427.8206228587963,0.9990892531876139
MLM2811447616,"Recuerdos, Cotillón y Fiestas",gold_pro,42.75,campaign,false,0,0.0,Nuevo León,607,30.0,242.5968728587963,0.9176276771004942
MLM1925550841,"Recuerdos, Cotillón y Fiestas",gold_pro,172.84,campaign,false,3,0.0,Distrito Federal,3458,30.0,409.74505572916667,0.9277038750722961
MLM3046511636,"Recuerdos, Cotillón y Fiestas",gold_special,759.05,campaign,true,24,45.03,Estado De México,330,30.0,131.43108582175927,0.996969696969697
MLM1902398219,"Recuerdos, Cotillón y Fiestas",gold_special,56.0,campaign,false,0,0.0,Estado De México,5422,30.0,466.931051099537,0.9077831058649944
MLM2767367976,"Recuerdos, Cotillón y Fiestas",gold_pro,221.24,custom,false,3,0.0,Estado De México,520,30.999988425925924,265.56519461805556,0.9980769230769231
MLM2064924969,"Recuerdos, Cotillón y Fiestas",gold_special,149.0,campaign,false,24,45.03,Estado De México,162,30.0,120.52779878472222,0.38271604938271603
MLM1845953021,"Recuerdos, Cotillón y Fiestas",gold_special,107.41,custom,false,24,45.03,Estado De México,6932,30.999988425925924,562.7790603587963,0.927870744373918
MLM2357815880,"Recuerdos, Cotillón y Fiestas",gold_pro,115.83,campaign,false,3,0.0,Estado De México,2482,30.0,414.76505572916665,0.798549556809025
MLM1420658317,"Recuerdos, Cotillón y Fiestas",gold_special,179.97,campaign,false,24,45.03,Jalisco,579,30.0,853.660102025463,0.998272884283247
MLM1452035097,"Recuerdos, Cotillón y Fiestas",gold_pro,381.56,campaign,true,3,0.0,Estado De México,6703,30.0,800.6481691550925,0.9254065343875877
MLM1453427872,"Recuerdos, Cotillón y Fiestas",gold_pro,283.1,custom,false,3,0.0,Distrito Federal,2209,27.999988425925924,799.0130765625,0.9773653236758715
MLM2023794637,"Recuerdos, Cotillón y Fiestas",gold_special,331.55,campaign,true,24,45.03,Jalisco,915,30.0,202.1370464699074,0.8907103825136612
MLM1968432807,"Recuerdos, Cotillón y Fiestas",gold_pro,167.3,custom,false,3,0.0,Chiapas,449,23.999988425925924,323.3094075810185,0.9977728285077951
MLM2415886004,"Recuerdos, Cotillón y Fiestas",gold_special,185.97,campaign,false,24,45.03,Estado De México,2219,30.0,392.98884045138885,0.932401982875169
MLM2385739094,"Recuerdos, Cotillón y Fiestas",gold_special,146.09,custom,false,24,45.03,Estado De México,815,30.999988425925924,405.9512362847222,0.8159509202453987
MLM2940391676,"Recuerdos, Cotillón y Fiestas",gold_pro,104.2,campaign,false,3,0.0,Estado De México,218,30.0,181.80448859953702,0.9954128440366973
MLM1809280381,"Recuerdos, Cotillón y Fiestas",gold_special,110.0,campaign,false,24,45.03,Estado De México,8454,30.0,581.7609700810185,0.9408563993375917
MLM2985329908,"Recuerdos, Cotillón y Fiestas",gold_pro,202.64,campaign,false,3,0.0,Estado De México,338,30.0,163.94622471064815,0.7041420118343196
MLM2319409766,"Recuerdos, Cotillón y Fiestas",gold_pro,148.98,campaign,false,3,0.0,Distrito Federal,924,30.0,429.7789561921296,0.8376623376623377
MLM1951472067,"Recuerdos, Cotillón y Fiestas",gold_special,99.16,campaign,false,0,0.0,Estado De México,12310,30.0,359.8186089699074,0.9593826157595451
